country_fr,iso3c,year,week,deaths_total,deaths_covid,baseline,diff_totals,diff_totals_perc
Portugal,PRT,2018,36,1837,NA,1854,-17,-0.9
Portugal,PRT,2018,37,1796,NA,1778,18,1
Portugal,PRT,2018,38,1867,NA,1848,19,1
Portugal,PRT,2018,39,1828,NA,1862,-34,-1.8
Portugal,PRT,2018,40,1890,NA,1908,-18,-0.9
Portugal,PRT,2018,41,1935,NA,1888,47,2.5
Portugal,PRT,2018,42,1943,NA,1970,-27,-1.4
Portugal,PRT,2018,43,1996,NA,2008,-12,-0.6
Portugal,PRT,2018,44,2043,NA,2008,35,1.7
Portugal,PRT,2018,45,2124,NA,2043,81,4
Portugal,PRT,2018,46,2093,NA,2132,-39,-1.8
Portugal,PRT,2018,47,2071,NA,2167,-96,-4.4
Portugal,PRT,2018,48,2132,NA,2238,-106,-4.7
Portugal,PRT,2018,49,2150,NA,2276,-126,-5.5
Portugal,PRT,2018,50,2129,NA,2350,-221,-9.4
Portugal,PRT,2018,51,2249,NA,2463,-214,-8.7
Portugal,PRT,2018,52,2367,NA,2657,-290,-10.9
Portugal,PRT,2019,1,2621,NA,2790,-169,-6.1
Portugal,PRT,2019,2,2884,NA,2746,138,5
Portugal,PRT,2019,3,2985,NA,2782,203,7.3
Portugal,PRT,2019,4,3021,NA,2760,261,9.5
Portugal,PRT,2019,5,2899,NA,2631,268,10.2
Portugal,PRT,2019,6,2779,NA,2592,187,7.2
Portugal,PRT,2019,7,2711,NA,2560,151,5.9
Portugal,PRT,2019,8,2546,NA,2464,82,3.3
Portugal,PRT,2019,9,2441,NA,2404,37,1.5
Portugal,PRT,2019,10,2329,NA,2311,18,0.8
Portugal,PRT,2019,11,2258,NA,2267,-9,-0.4
Portugal,PRT,2019,12,2199,NA,2194,5,0.2
Portugal,PRT,2019,13,2135,NA,2180,-45,-2.1
Portugal,PRT,2019,14,2097,NA,2187,-90,-4.1
Portugal,PRT,2019,15,2132,NA,2152,-20,-0.9
Portugal,PRT,2019,16,2096,NA,2027,69,3.4
Portugal,PRT,2019,17,2084,NA,2032,52,2.6
Portugal,PRT,2019,18,2081,NA,2014,67,3.3
Portugal,PRT,2019,19,1988,NA,1913,75,3.9
Portugal,PRT,2019,20,1931,NA,1969,-38,-1.9
Portugal,PRT,2019,21,1919,NA,1948,-29,-1.5
Portugal,PRT,2019,22,1948,NA,1907,41,2.1
Portugal,PRT,2019,23,1841,NA,1888,-47,-2.5
Portugal,PRT,2019,24,1873,NA,1892,-19,-1
Portugal,PRT,2019,25,1916,NA,2019,-103,-5.1
Portugal,PRT,2019,26,1919,NA,1883,36,1.9
Portugal,PRT,2019,27,1882,NA,1839,43,2.3
Portugal,PRT,2019,28,1898,NA,1852,46,2.5
Portugal,PRT,2019,29,1821,NA,1846,-25,-1.4
Portugal,PRT,2019,30,1841,NA,1880,-39,-2.1
Portugal,PRT,2019,31,1843,NA,1929,-86,-4.5
Portugal,PRT,2019,32,1838,NA,1967,-129,-6.6
Portugal,PRT,2019,33,1769,NA,1842,-73,-4
Portugal,PRT,2019,34,1938,NA,1943,-5,-0.3
Portugal,PRT,2019,35,1880,NA,1808,72,4
Portugal,PRT,2019,36,1933,NA,1854,79,4.3
Portugal,PRT,2019,37,1808,NA,1778,30,1.7
Portugal,PRT,2019,38,1899,NA,1848,51,2.8
Portugal,PRT,2019,39,1822,NA,1862,-40,-2.1
Portugal,PRT,2019,40,1901,NA,1908,-7,-0.4
Portugal,PRT,2019,41,1860,NA,1888,-28,-1.5
Portugal,PRT,2019,42,1909,NA,1970,-61,-3.1
Portugal,PRT,2019,43,2131,NA,2008,123,6.1
Portugal,PRT,2019,44,2134,NA,2008,126,6.3
Portugal,PRT,2019,45,2097,NA,2043,54,2.6
Portugal,PRT,2019,46,2148,NA,2132,16,0.8
Portugal,PRT,2019,47,2233,NA,2167,66,3
Portugal,PRT,2019,48,2241,NA,2238,3,0.1
Portugal,PRT,2019,49,2128,NA,2276,-148,-6.5
Portugal,PRT,2019,50,2290,NA,2350,-60,-2.6
Portugal,PRT,2019,51,2284,NA,2463,-179,-7.3
Portugal,PRT,2019,52,2313,NA,2657,-344,-12.9
Portugal,PRT,2020,1,2498,NA,2790,-292,-10.5
Portugal,PRT,2020,2,2654,NA,2746,-92,-3.4
Portugal,PRT,2020,3,2762,NA,2782,-20,-0.7
Portugal,PRT,2020,4,2662,NA,2760,-98,-3.6
Portugal,PRT,2020,5,2678,NA,2631,47,1.8
Portugal,PRT,2020,6,2476,NA,2592,-116,-4.5
Portugal,PRT,2020,7,2274,NA,2560,-286,-11.2
Portugal,PRT,2020,8,2356,NA,2464,-108,-4.4
Portugal,PRT,2020,9,2299,0,2404,-105,-4.4
Portugal,PRT,2020,10,2174,0,2311,-137,-5.9
Portugal,PRT,2020,11,2343,0,2267,76,3.4
Portugal,PRT,2020,12,2431,23,2194,237,10.8
Portugal,PRT,2020,13,2536,117,2180,356,16.3
Portugal,PRT,2020,14,2650,171,2187,463,21.2
Portugal,PRT,2020,15,2603,224,2152,451,21
Portugal,PRT,2020,16,2382,200,2027,355,17.5
Portugal,PRT,2020,17,2304,213,2032,272,13.4
Portugal,PRT,2020,18,2157,115,2014,143,7.1
Portugal,PRT,2020,19,2160,81,1913,247,12.9
Portugal,PRT,2020,20,2049,87,1969,80,4.1
Portugal,PRT,2020,21,2043,99,1948,95,4.9
Portugal,PRT,2020,22,2284,94,1907,377,19.8
Portugal,PRT,2020,23,1917,61,1888,29,1.5
Slovaquie,SVK,2016,1,1072,NA,1170,-98,-8.4
Slovaquie,SVK,2016,2,948,NA,1150,-202,-17.6
Slovaquie,SVK,2016,3,1026,NA,1198,-172,-14.4
Slovaquie,SVK,2016,4,982,NA,1142,-160,-14
Slovaquie,SVK,2016,5,1045,NA,1203,-158,-13.1
Slovaquie,SVK,2016,6,1041,NA,1185,-144,-12.2
Slovaquie,SVK,2016,7,1051,NA,1167,-116,-9.9
Slovaquie,SVK,2016,8,1023,NA,1171,-148,-12.6
Slovaquie,SVK,2016,9,1003,NA,1181,-178,-15.1
Slovaquie,SVK,2016,10,1009,NA,1142,-133,-11.6
Slovaquie,SVK,2016,11,1032,NA,1081,-49,-4.5
Slovaquie,SVK,2016,12,1026,NA,1074,-48,-4.5
Slovaquie,SVK,2016,13,999,NA,1042,-43,-4.1
Slovaquie,SVK,2016,14,1017,NA,1011,6,0.6
Slovaquie,SVK,2016,15,971,NA,1034,-63,-6.1
Slovaquie,SVK,2016,16,1010,NA,986,24,2.4
Slovaquie,SVK,2016,17,988,NA,996,-8,-0.8
Slovaquie,SVK,2016,18,1019,NA,979,40,4.1
Slovaquie,SVK,2016,19,988,NA,954,34,3.6
Slovaquie,SVK,2016,20,934,NA,952,-18,-1.9
Slovaquie,SVK,2016,21,1004,NA,957,47,4.9
Slovaquie,SVK,2016,22,984,NA,960,24,2.5
Slovaquie,SVK,2016,23,885,NA,898,-13,-1.4
Slovaquie,SVK,2016,24,898,NA,964,-66,-6.8
Slovaquie,SVK,2016,25,1056,NA,966,90,9.3
Slovaquie,SVK,2016,26,899,NA,930,-31,-3.3
Slovaquie,SVK,2016,27,909,NA,920,-11,-1.2
Slovaquie,SVK,2016,28,958,NA,926,32,3.5
Slovaquie,SVK,2016,29,937,NA,956,-19,-2
Slovaquie,SVK,2016,30,933,NA,996,-63,-6.3
Slovaquie,SVK,2016,31,904,NA,1005,-101,-10
Slovaquie,SVK,2016,32,874,NA,949,-75,-7.9
Slovaquie,SVK,2016,33,937,NA,921,16,1.7
Slovaquie,SVK,2016,34,909,NA,938,-29,-3.1
Slovaquie,SVK,2016,35,934,NA,959,-25,-2.6
Slovaquie,SVK,2016,36,954,NA,950,4,0.4
Slovaquie,SVK,2016,37,1000,NA,960,40,4.2
Slovaquie,SVK,2016,38,948,NA,972,-24,-2.5
Slovaquie,SVK,2016,39,1003,NA,1002,1,0.1
Slovaquie,SVK,2016,40,1029,NA,1011,18,1.8
Slovaquie,SVK,2016,41,992,NA,998,-6,-0.6
Slovaquie,SVK,2016,42,1071,NA,1019,52,5.1
Slovaquie,SVK,2016,43,1064,NA,992,72,7.3
Slovaquie,SVK,2016,44,1028,NA,992,36,3.6
Slovaquie,SVK,2016,45,1017,NA,1006,11,1.1
Slovaquie,SVK,2016,46,1063,NA,1014,49,4.8
Slovaquie,SVK,2016,47,1082,NA,1022,60,5.9
Slovaquie,SVK,2016,48,1067,NA,1028,39,3.8
Slovaquie,SVK,2016,49,984,NA,983,1,0.1
Slovaquie,SVK,2016,50,1067,NA,1026,41,4
Slovaquie,SVK,2016,51,1200,NA,1108,92,8.3
Slovaquie,SVK,2016,52,1311,NA,1111,200,18
Slovaquie,SVK,2017,1,1411,NA,1170,241,20.6
Slovaquie,SVK,2017,2,1410,NA,1150,260,22.6
Slovaquie,SVK,2017,3,1390,NA,1198,192,16
Slovaquie,SVK,2017,4,1355,NA,1142,213,18.7
Slovaquie,SVK,2017,5,1339,NA,1203,136,11.3
Slovaquie,SVK,2017,6,1202,NA,1185,17,1.4
Slovaquie,SVK,2017,7,1224,NA,1167,57,4.9
Slovaquie,SVK,2017,8,1115,NA,1171,-56,-4.8
Slovaquie,SVK,2017,9,1159,NA,1181,-22,-1.9
Slovaquie,SVK,2017,10,1002,NA,1142,-140,-12.3
Slovaquie,SVK,2017,11,1016,NA,1081,-65,-6
Slovaquie,SVK,2017,12,1092,NA,1074,18,1.7
Slovaquie,SVK,2017,13,1017,NA,1042,-25,-2.4
Slovaquie,SVK,2017,14,989,NA,1011,-22,-2.2
Slovaquie,SVK,2017,15,1024,NA,1034,-10,-1
Slovaquie,SVK,2017,16,1008,NA,986,22,2.2
Slovaquie,SVK,2017,17,1023,NA,996,27,2.7
Slovaquie,SVK,2017,18,955,NA,979,-24,-2.5
Slovaquie,SVK,2017,19,919,NA,954,-35,-3.7
Slovaquie,SVK,2017,20,925,NA,952,-27,-2.8
Slovaquie,SVK,2017,21,916,NA,957,-41,-4.3
Slovaquie,SVK,2017,22,949,NA,960,-11,-1.1
Slovaquie,SVK,2017,23,858,NA,898,-40,-4.5
Slovaquie,SVK,2017,24,918,NA,964,-46,-4.8
Slovaquie,SVK,2017,25,923,NA,966,-43,-4.5
Slovaquie,SVK,2017,26,977,NA,930,47,5.1
Slovaquie,SVK,2017,27,915,NA,920,-5,-0.5
Slovaquie,SVK,2017,28,900,NA,926,-26,-2.8
Slovaquie,SVK,2017,29,969,NA,956,13,1.4
Slovaquie,SVK,2017,30,948,NA,996,-48,-4.8
Slovaquie,SVK,2017,31,1064,NA,1005,59,5.9
Slovaquie,SVK,2017,32,990,NA,949,41,4.3
Slovaquie,SVK,2017,33,958,NA,921,37,4
Slovaquie,SVK,2017,34,918,NA,938,-20,-2.1
Slovaquie,SVK,2017,35,931,NA,959,-28,-2.9
Slovaquie,SVK,2017,36,953,NA,950,3,0.3
Slovaquie,SVK,2017,37,951,NA,960,-9,-0.9
Slovaquie,SVK,2017,38,977,NA,972,5,0.5
Slovaquie,SVK,2017,39,1023,NA,1002,21,2.1
Slovaquie,SVK,2017,40,1039,NA,1011,28,2.8
Slovaquie,SVK,2017,41,1036,NA,998,38,3.8
Slovaquie,SVK,2017,42,1004,NA,1019,-15,-1.5
Slovaquie,SVK,2017,43,919,NA,992,-73,-7.4
Slovaquie,SVK,2017,44,984,NA,992,-8,-0.8
Slovaquie,SVK,2017,45,990,NA,1006,-16,-1.6
Slovaquie,SVK,2017,46,998,NA,1014,-16,-1.6
Slovaquie,SVK,2017,47,997,NA,1022,-25,-2.4
Slovaquie,SVK,2017,48,1015,NA,1028,-13,-1.3
Slovaquie,SVK,2017,49,971,NA,983,-12,-1.2
Slovaquie,SVK,2017,50,1003,NA,1026,-23,-2.2
Slovaquie,SVK,2017,51,1051,NA,1108,-57,-5.1
Slovaquie,SVK,2017,52,1082,NA,1111,-29,-2.6
Slovaquie,SVK,2018,1,1094,NA,1170,-76,-6.5
Slovaquie,SVK,2018,2,1150,NA,1150,0,0
Slovaquie,SVK,2018,3,1198,NA,1198,0,0
Slovaquie,SVK,2018,4,1095,NA,1142,-47,-4.1
Slovaquie,SVK,2018,5,1205,NA,1203,2,0.2
Slovaquie,SVK,2018,6,1159,NA,1185,-26,-2.2
Slovaquie,SVK,2018,7,1140,NA,1167,-27,-2.3
Slovaquie,SVK,2018,8,1292,NA,1171,121,10.3
Slovaquie,SVK,2018,9,1353,NA,1181,172,14.6
Slovaquie,SVK,2018,10,1357,NA,1142,215,18.8
Slovaquie,SVK,2018,11,1165,NA,1081,84,7.8
Slovaquie,SVK,2018,12,1111,NA,1074,37,3.4
Slovaquie,SVK,2018,13,1128,NA,1042,86,8.3
Slovaquie,SVK,2018,14,1051,NA,1011,40,4
Slovaquie,SVK,2018,15,1070,NA,1034,36,3.5
Slovaquie,SVK,2018,16,944,NA,986,-42,-4.3
Slovaquie,SVK,2018,17,906,NA,996,-90,-9
Slovaquie,SVK,2018,18,963,NA,979,-16,-1.6
Slovaquie,SVK,2018,19,952,NA,954,-2,-0.2
Slovaquie,SVK,2018,20,1004,NA,952,52,5.5
Slovaquie,SVK,2018,21,986,NA,957,29,3
Slovaquie,SVK,2018,22,985,NA,960,25,2.6
Slovaquie,SVK,2018,23,922,NA,898,24,2.7
Slovaquie,SVK,2018,24,955,NA,964,-9,-0.9
Slovaquie,SVK,2018,25,891,NA,966,-75,-7.8
Slovaquie,SVK,2018,26,922,NA,930,-8,-0.9
Slovaquie,SVK,2018,27,946,NA,920,26,2.8
Slovaquie,SVK,2018,28,970,NA,926,44,4.8
Slovaquie,SVK,2018,29,969,NA,956,13,1.4
Slovaquie,SVK,2018,30,1080,NA,996,84,8.4
Slovaquie,SVK,2018,31,1110,NA,1005,105,10.4
Slovaquie,SVK,2018,32,991,NA,949,42,4.4
Slovaquie,SVK,2018,33,931,NA,921,10,1.1
Slovaquie,SVK,2018,34,961,NA,938,23,2.5
Slovaquie,SVK,2018,35,940,NA,959,-19,-2
Slovaquie,SVK,2018,36,999,NA,950,49,5.2
Slovaquie,SVK,2018,37,952,NA,960,-8,-0.8
Slovaquie,SVK,2018,38,1019,NA,972,47,4.8
Slovaquie,SVK,2018,39,1007,NA,1002,5,0.5
Slovaquie,SVK,2018,40,995,NA,1011,-16,-1.6
Slovaquie,SVK,2018,41,1022,NA,998,24,2.4
Slovaquie,SVK,2018,42,982,NA,1019,-37,-3.6
Slovaquie,SVK,2018,43,1043,NA,992,51,5.1
Slovaquie,SVK,2018,44,955,NA,992,-37,-3.7
Slovaquie,SVK,2018,45,1030,NA,1006,24,2.4
Slovaquie,SVK,2018,46,994,NA,1014,-20,-2
Slovaquie,SVK,2018,47,1021,NA,1022,-1,-0.1
Slovaquie,SVK,2018,48,1036,NA,1028,8,0.8
Slovaquie,SVK,2018,49,1009,NA,983,26,2.6
Slovaquie,SVK,2018,50,1034,NA,1026,8,0.8
Slovaquie,SVK,2018,51,1129,NA,1108,21,1.9
Slovaquie,SVK,2018,52,1014,NA,1111,-97,-8.7
Slovaquie,SVK,2019,1,1105,NA,1170,-65,-5.6
Slovaquie,SVK,2019,2,1094,NA,1150,-56,-4.9
Slovaquie,SVK,2019,3,1176,NA,1198,-22,-1.8
Slovaquie,SVK,2019,4,1135,NA,1142,-7,-0.6
Slovaquie,SVK,2019,5,1224,NA,1203,21,1.7
Slovaquie,SVK,2019,6,1339,NA,1185,154,13
Slovaquie,SVK,2019,7,1252,NA,1167,85,7.3
Slovaquie,SVK,2019,8,1254,NA,1171,83,7.1
Slovaquie,SVK,2019,9,1208,NA,1181,27,2.3
Slovaquie,SVK,2019,10,1200,NA,1142,58,5.1
Slovaquie,SVK,2019,11,1110,NA,1081,29,2.7
Slovaquie,SVK,2019,12,1068,NA,1074,-6,-0.6
Slovaquie,SVK,2019,13,1025,NA,1042,-17,-1.6
Slovaquie,SVK,2019,14,986,NA,1011,-25,-2.5
Slovaquie,SVK,2019,15,1073,NA,1034,39,3.8
Slovaquie,SVK,2019,16,984,NA,986,-2,-0.2
Slovaquie,SVK,2019,17,1065,NA,996,69,6.9
Slovaquie,SVK,2019,18,979,NA,979,0,0
Slovaquie,SVK,2019,19,955,NA,954,1,0.1
Slovaquie,SVK,2019,20,943,NA,952,-9,-0.9
Slovaquie,SVK,2019,21,922,NA,957,-35,-3.7
Slovaquie,SVK,2019,22,924,NA,960,-36,-3.8
Slovaquie,SVK,2019,23,929,NA,898,31,3.5
Slovaquie,SVK,2019,24,1086,NA,964,122,12.7
Slovaquie,SVK,2019,25,996,NA,966,30,3.1
Slovaquie,SVK,2019,26,924,NA,930,-6,-0.6
Slovaquie,SVK,2019,27,910,NA,920,-10,-1.1
Slovaquie,SVK,2019,28,876,NA,926,-50,-5.4
Slovaquie,SVK,2019,29,947,NA,956,-9,-0.9
Slovaquie,SVK,2019,30,1025,NA,996,29,2.9
Slovaquie,SVK,2019,31,941,NA,1005,-64,-6.4
Slovaquie,SVK,2019,32,941,NA,949,-8,-0.8
Slovaquie,SVK,2019,33,858,NA,921,-63,-6.8
Slovaquie,SVK,2019,34,963,NA,938,25,2.7
Slovaquie,SVK,2019,35,1032,NA,959,73,7.6
Slovaquie,SVK,2019,36,894,NA,950,-56,-5.9
Slovaquie,SVK,2019,37,936,NA,960,-24,-2.5
Slovaquie,SVK,2019,38,943,NA,972,-29,-3
Slovaquie,SVK,2019,39,976,NA,1002,-26,-2.6
Slovaquie,SVK,2019,40,980,NA,1011,-31,-3.1
Slovaquie,SVK,2019,41,943,NA,998,-55,-5.5
Slovaquie,SVK,2019,42,1020,NA,1019,1,0.1
Slovaquie,SVK,2019,43,941,NA,992,-51,-5.1
Slovaquie,SVK,2019,44,1001,NA,992,9,0.9
Slovaquie,SVK,2019,45,989,NA,1006,-17,-1.7
Slovaquie,SVK,2019,46,1003,NA,1014,-11,-1.1
Slovaquie,SVK,2019,47,986,NA,1022,-36,-3.5
Slovaquie,SVK,2019,48,994,NA,1028,-34,-3.3
Slovaquie,SVK,2019,49,969,NA,983,-14,-1.4
Slovaquie,SVK,2019,50,1002,NA,1026,-24,-2.3
Slovaquie,SVK,2019,51,1053,NA,1108,-55,-5
Slovaquie,SVK,2019,52,1036,NA,1111,-75,-6.8
Slovaquie,SVK,2020,1,1056,NA,1170,-114,-9.7
Slovaquie,SVK,2020,2,1097,NA,1150,-53,-4.6
Slovaquie,SVK,2020,3,1079,NA,1198,-119,-9.9
Slovaquie,SVK,2020,4,1097,NA,1142,-45,-3.9
Slovaquie,SVK,2020,5,1149,NA,1203,-54,-4.5
Slovaquie,SVK,2020,6,1091,NA,1185,-94,-7.9
Slovaquie,SVK,2020,7,1169,NA,1167,2,0.2
Slovaquie,SVK,2020,8,1078,NA,1171,-93,-7.9
Slovaquie,SVK,2020,9,1136,NA,1181,-45,-3.8
Slovaquie,SVK,2020,10,1108,0,1142,-34,-3
Slovaquie,SVK,2020,11,1093,0,1081,12,1.1
Slovaquie,SVK,2020,12,1163,0,1074,89,8.3
Slovaquie,SVK,2020,13,1040,0,1042,-2,-0.2
Slovaquie,SVK,2020,14,1023,2,1011,12,1.2
Slovaquie,SVK,2020,15,935,0,1034,-99,-9.6
Slovaquie,SVK,2020,16,915,11,986,-71,-7.2
Slovaquie,SVK,2020,17,920,5,996,-76,-7.6
Suède,SWE,2016,1,1860,NA,1988,-128,-6.4
Suède,SWE,2016,2,1914,NA,1949,-35,-1.8
Suède,SWE,2016,3,1958,NA,1950,8,0.4
Suède,SWE,2016,4,2006,NA,1918,88,4.6
Suède,SWE,2016,5,1909,NA,1864,45,2.4
Suède,SWE,2016,6,1837,NA,1896,-59,-3.1
